time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1583,0,1,4858.24,2.86,473,51.453103,5.483715,22.00,179,2
1584,0,1,4861.31,3.09,474,51.453101,5.483668,22.00,179,3
1585,0,1,4864.69,3.27,474,51.453099,5.483621,22.00,178,3
1586,0,1,4868.21,3.27,474,51.453097,5.483573,22.00,178,2
1587,0,1,4871.70,3.24,475,51.453095,5.483525,22.00,178,3
1588,0,1,4875.14,3.19,475,51.453094,5.483476,22.00,178,2
1589,0,1,4878.51,3.15,475,51.453092,5.483427,22.00,178,3
1590,0,1,4881.85,3.16,476,51.453091,5.483378,22.00,178,3
1591,0,1,4885.22,3.25,476,51.453090,5.483329,22.00,178,2
1592,0,1,4888.66,3.35,476,51.453090,5.483280,22.00,178,3
1593,0,1,4892.19,3.22,477,51.453089,5.483231,22.00,178,2
1594,0,1,4895.62,3.23,477,51.453090,5.483183,22.00,178,3
1595,0,1,4899.01,3.34,477,51.453090,5.483135,22.00,178,3
1596,0,1,4902.48,3.28,478,51.453091,5.483087,22.00,178,2
1597,0,1,4905.94,3.17,478,51.453092,5.483039,22.00,178,3
1598,0,1,4909.46,3.23,478,51.453092,5.482992,22.00,178,3
1599,0,1,4909.46,3.10,478,51.453093,5.482944,21.00,178,2
1600,0,1,4909.46,3.00,479,51.453093,5.482897,21.00,178,3
1601,0,1,4912.94,3.18,479,51.453093,5.482850,21.00,178,3
1602,0,1,4915.68,3.13,479,51.453092,5.482803,21.00,178,2
1603,0,1,4919.16,3.22,480,51.453092,5.482756,21.00,178,3
1604,0,1,4922.82,3.39,480,51.453091,5.482709,21.00,178,3
1605,0,1,4925.40,3.37,480,51.453090,5.482662,21.00,178,2
1606,0,1,4928.98,3.31,481,51.453090,5.482616,21.00,178,3
1607,0,1,4932.37,3.13,481,51.453090,5.482569,21.00,178,3
1608,0,1,4935.49,2.95,481,51.453090,5.482523,21.00,179,2
1609,0,1,4938.53,2.78,482,51.453090,5.482477,21.00,178,3
1610,0,1,4941.79,2.97,482,51.453090,5.482432,21.00,178,2
1611,0,1,4945.15,3.13,482,51.453091,5.482387,21.00,179,3
1612,0,1,4948.31,2.87,483,51.453091,5.482341,21.00,178,3
1613,0,1,4951.51,2.91,483,51.453092,5.482296,21.00,178,2
1614,0,1,4954.42,2.90,483,51.453093,5.482252,20.00,179,3
1615,0,1,4957.60,2.89,483,51.453093,5.482207,20.00,178,2
1616,0,1,4960.66,2.75,484,51.453094,5.482162,20.00,178,3
1617,0,1,4963.41,3.00,484,51.453095,5.482118,20.00,179,3
1618,0,1,4966.90,3.08,484,51.453097,5.482074,20.00,179,2
1619,0,1,4970.43,3.12,485,51.453098,5.482030,20.00,178,3
1620,0,1,4972.56,3.35,485,51.453099,5.481986,20.00,179,3
1621,0,1,4976.14,3.14,485,51.453101,5.481943,20.00,178,2
1622,0,1,4979.65,3.07,486,51.453102,5.481899,20.00,179,3
1623,0,1,4982.24,3.10,486,51.453104,5.481856,20.00,179,3
1624,0,1,4985.64,2.96,486,51.453105,5.481812,20.00,179,2
1625,0,1,4989.08,3.00,487,51.453107,5.481769,20.00,179,3
1626,0,1,4991.68,2.85,487,51.453109,5.481726,20.00,178,2
1627,0,1,4995.09,3.00,487,51.453111,5.481683,20.00,178,3
1628,0,1,4998.47,2.94,488,51.453113,5.481640,20.00,179,3
1629,0,1,5000.77,2.86,488,51.453114,5.481598,20.00,178,2
1630,0,1,5003.85,2.68,488,51.453116,5.481555,20.00,178,2
1632,-1,1,5003.85,,,,,,,
